Comunication range: 4,
1151,1178,747,2001,648, ,782,655,574,2110,550, ,562,793,965,2041,682, ,1313,699,842,2071,656, ,

582.75,563.05,387.05,1875.95,439.1, ,626.8,599.35,612.35,2003.95,600.25, ,716.3,772.9,746.8,2028.35,888.15, ,937.05,852.45,924.15,2055.6,1170.65, ,
308.695,291.626,125.959,404.064,224.679, ,181.343,178.944,300.277,110.478,121.857, ,134.143,313.817,109.473,91.722,318.031, ,215.146,168.206,170.944,76.9327,585.645, ,






Comunication range: 16,
669,702,326,1712,874, ,607,730,465,2078,429, ,707,643,656,2064,518, ,1139,703,797,2096,1130, ,
362,384,370,1869,450, ,356,338,350,2071,780, ,547,508,799,2139,1038, ,698,829,964,2143,1070, ,
480,489,309,1984,418, ,464,310,591,2047,542, ,515,770,788,2095,624, ,800,750,1149,2027,1561, ,
366,355,428,1869,551, ,567,599,579,1921,478, ,502,476,715,2008,1137, ,626,648,746,2086,867, ,
282,300,291,1665,497, ,362,402,707,1992,302, ,626,704,641,2101,949, ,1008,811,1066,2009,1648, ,
238,231,332,1984,456, ,591,550,530,2038,1093, ,492,534,839,2263,584, ,647,632,1145,2219,1110, ,
253,261,230,1977,422, ,422,373,501,1982,625, ,377,419,415,2083,779, ,877,861,899,2005,791, ,
491,786,288,1898,426, ,378,438,472,1982,484, ,611,536,621,2038,721, ,620,837,944,2024,1358, ,
253,300,313,1970,379, ,486,499,624,1890,634, ,417,763,658,2046,1254, ,469,498,692,2226,1283, ,
219,222,328,1652,604, ,426,348,619,2031,573, ,743,402,810,2044,1401, ,757,633,887,1995,1871, ,
585,596,316,1984,539, ,555,438,457,2012,771, ,534,581,521,2006,1796, ,751,956,721,1997,1276, ,
382,218,352,2107,598, ,354,409,557,1732,740, ,810,570,892,2115,1180, ,694,660,802,2178,1053, ,
471,529,357,1984,410, ,272,274,434,2068,870, ,633,578,598,2053,857, ,1104,712,1053,1988,1002, ,
614,534,376,1984,320, ,649,466,550,2033,695, ,795,480,787,2042,1407, ,779,793,732,2183,770, ,
226,277,312,1984,223, ,351,440,434,1982,636, ,418,553,553,1944,534, ,787,1036,908,2030,1193, ,
372,333,334,1984,411, ,567,825,429,1982,723, ,719,761,749,2053,528, ,739,667,549,2004,1300, ,
271,225,325,1984,84, ,370,494,468,1871,549, ,685,762,632,1991,679, ,819,821,933,2256,2069, ,
266,348,271,1984,903, ,302,395,568,1977,539, ,452,581,847,2060,1733, ,760,708,895,2115,1678, ,
496,378,343,1984,285, ,409,460,454,2038,621, ,1103,617,620,2073,1090, ,786,759,1025,2148,1158, ,
393,403,303,1999,423, ,416,659,426,2170,922, ,566,698,638,2051,525, ,596,697,1145,2211,1014, ,

384.45,393.55,325.2,1927.9,463.65, ,445.2,472.35,510.75,1994.85,650.3, ,612.6,596.8,688.95,2063.45,966.7, ,772.8,750.55,902.6,2097,1260.1, ,
134.399,159.486,40.6517,116.72,185.49, ,106.895,137.197,85.0287,89.4719,178.149, ,167.659,112.463,120.158,62.9019,391.504, ,159.902,119.538,162.257,89.661,341.357, ,






Comunication range: 20,
715,708,326,1984,819, ,687,592,465,2064,336, ,519,553,583,2194,517, ,1092,673,622,2096,1035, ,
302,340,370,1984,909, ,472,288,526,2240,606, ,414,505,758,2139,1378, ,663,680,1171,2143,1681, ,
347,469,351,1984,273, ,370,294,558,2047,694, ,391,548,754,2095,617, ,643,616,1130,2227,1559, ,
291,352,526,2052,305, ,309,353,525,2065,245, ,622,383,718,2008,651, ,661,795,820,2086,774, ,
252,294,232,1995,485, ,362,429,451,1992,391, ,567,882,575,2101,798, ,666,722,1028,2125,1307, ,
169,231,243,1984,262, ,459,421,499,2038,821, ,405,554,938,2263,889, ,626,663,1252,2219,1300, ,
263,238,230,1975,657, ,331,399,466,1982,565, ,514,549,451,2006,779, ,861,850,641,2005,795, ,
214,322,278,1901,405, ,429,349,472,1982,534, ,381,408,610,2038,1138, ,579,806,917,2024,1303, ,
297,265,313,1984,830, ,399,364,624,2016,659, ,422,432,727,2046,1523, ,481,466,772,2226,945, ,
203,225,346,2069,604, ,426,349,550,1926,448, ,768,468,843,1899,1365, ,927,571,1082,1995,789, ,
570,568,340,1984,451, ,500,375,411,2012,760, ,536,571,452,2006,900, ,703,759,634,1997,721, ,
263,218,422,2107,265, ,446,344,498,1982,476, ,741,610,591,2115,1180, ,609,660,601,2178,1116, ,
328,391,333,1984,254, ,272,274,508,2008,775, ,473,417,606,2107,854, ,539,666,1038,2004,1709, ,
669,602,376,1984,355, ,360,531,376,2033,781, ,722,490,738,2042,1585, ,756,716,732,2183,770, ,
224,265,284,1984,223, ,351,372,662,1982,594, ,418,475,557,2149,619, ,826,988,849,2030,1267, ,
216,208,334,1984,595, ,505,399,429,1982,663, ,714,650,639,2053,535, ,761,683,577,2004,1300, ,
213,257,325,1984,86, ,380,406,307,1982,399, ,852,664,632,1925,938, ,856,657,970,2228,2069, ,
190,214,271,1984,903, ,287,387,394,2056,478, ,484,478,794,2060,961, ,816,606,1041,2086,1220, ,
492,200,440,1984,255, ,388,414,465,2090,621, ,689,617,550,2073,1041, ,683,693,986,2142,1158, ,
383,369,303,1996,546, ,416,528,402,2170,640, ,610,589,795,2214,790, ,621,687,1173,2167,1031, ,

330.05,336.8,332.15,1994.35,474.1, ,407.45,393.4,479.4,2032.45,574.3, ,562.1,542.15,665.55,2076.65,952.9, ,718.45,697.85,901.8,2108.25,1192.45, ,
155.173,141.412,70.696,40.0441,242.519, ,90.5326,78.7816,81.7266,69.8881,155.204, ,140.901,110.655,125.085,87.6192,311.972, ,141.588,106.003,210.735,84.5765,352.043, ,






Comunication range: 24,
354,548,326,1984,381, ,315,375,465,2064,536, ,519,547,577,2194,517, ,839,783,588,2096,1035, ,
356,308,370,1984,267, ,300,388,659,2240,606, ,396,498,759,2139,709, ,663,654,1088,2143,1681, ,
309,285,347,1984,268, ,374,294,558,2047,694, ,340,492,776,2095,617, ,579,649,1189,2227,1598, ,
198,338,526,2052,303, ,371,299,613,2065,418, ,517,383,698,2008,651, ,673,773,748,2086,677, ,
280,256,232,1994,477, ,375,429,451,1992,391, ,569,594,511,2101,1012, ,653,747,1027,2035,1470, ,
148,231,243,1984,262, ,392,338,513,2038,589, ,406,568,774,2263,963, ,620,661,1021,2219,914, ,
263,253,230,1984,335, ,331,452,497,1982,693, ,514,549,451,2179,779, ,856,661,650,2005,921, ,
210,210,278,1984,351, ,499,379,472,1982,846, ,381,460,608,2038,1138, ,579,711,915,2024,1303, ,
179,145,313,1984,348, ,399,428,627,2016,659, ,422,323,775,2046,1523, ,447,466,658,2226,945, ,
203,197,273,2208,552, ,426,349,556,2033,710, ,739,445,668,1912,1365, ,695,575,1113,1995,789, ,
570,568,340,1984,451, ,309,359,381,2012,760, ,466,571,473,2006,860, ,728,725,637,1997,1261, ,
214,218,244,2107,265, ,399,372,536,1982,468, ,457,492,541,2115,1180, ,657,660,564,2178,1116, ,
224,222,333,1984,300, ,272,274,540,1995,886, ,507,388,505,2107,854, ,531,681,1054,2004,1709, ,
264,288,376,1984,445, ,279,276,463,2033,770, ,654,490,717,2042,1307, ,760,716,762,2183,770, ,
204,224,284,1984,223, ,352,346,537,2126,594, ,418,522,564,1996,464, ,777,1048,975,2030,1287, ,
210,208,334,1984,595, ,703,350,429,1982,663, ,714,717,643,2053,535, ,797,613,588,2004,1300, ,
247,239,325,1984,90, ,338,353,459,1982,523, ,479,532,662,2047,1070, ,745,591,980,2228,2069, ,
